content,tweet_id,polarity
E insiste el gobierno en que seguirán adelante con su agenda reformista. Comparecencia FBáñez en #Congreso,185331808085360641,P
"""El cambio de la ley de huelga no está entre nuestras prioridades ni en programa electoral"". MinistraBáñez",185333040426401792,NONE
Reunión editorial de EM. Balance: seguimiento similar a 2010 pese a sumarse ELA-LAB. Ergo pinchazo sindical. Positivo: poca violencia.,185343172824678400,NEU
Golito de Llorente!!!!! Aúpa @AthleticClub,185447792993509376,P
Mañana sin duda no será un viernes cualquiera...,185473755512963072,P
Puse en facebook un link para que veais los artistas que he grabado con mi sello Lola Records. Abrazos,185561466898882560,P
Portada La Gaceta http://t.co/R4DITU4U ...,185613376100122624,NONE
"En Sol, viendo como los operarios de limpieza echan pestes de los sindicatos, sus botellas, sus pegatinas y sus orines",185617305672232960,N
Apuntado para leer MT @loretoc: Comentarios Anteproyecto de Ley de Transparencia http://t.co/u24rHqUi por el Profesor @cotino,185655970599403520,NONE
Ajuste fiscal del Estado: 27.300 millones,185712309652566016,P
"Qué cosas, siempre igual!!! ""El despido de una ""incómoda"" periodista de Canal Extremadura salpica a Monago"" http://t.co/8d9JyS1H”",185788178127536128,N
"Vídeo de Rajoy y Cospedal: donde dijo Diego, digo... #amnistiafiscalhttp://t.co/hRDK2aUK vía @elperiodico_cas",185789927336849408,N
Buenos días @ManuelRFerrerL aunque te veo muy indignado. Tómatelo con la máxima calma q t permita tu mente...,186004449309888513,N
Que tal gente? feliz sábado yo me voy con las niñas a patinar!!!,186022220261371904,P
Muchas de las evasiones fiscales son un delito q ahora se paga con un 10 por ciento. Y al autónomo q no paga la Ssocial venga recargos .,186120552593891329,N
Esta noche dormiré en Harvard.Empiezo una semana de conferencias y clases .Buen momento para conversar sobre tantas cosas.,186401203960299522,P
Primera noticia triste del día #ssanta12,186422083767631872,N
Con los ganadores de Movistar patrocinador oficial http://t.co/ZDl3bR4t,186504137851146240,P
Vamos a por el último del fin de semana. @joseribagorda y yo os esperamos a las 21h en @informativost5. ¡FELIZ SEMANA!,186522765141094400,P
Se lo ofrecí cuando salió EPN y me dijo no qué de un comité “@Ijper: #TengoGanas de que @anapastor_tve entreviste a @pedroj_ramirez”,186701447121997825,P
"Rajoy ha hecho hoy el discurso de ""sangre, sudor y lágrimas"" para pedir a los españoles apoyo ante un momento ""muy difícil y complejo"".",186771368170356736,N
Lo conseguiremos? #Quitateeltop tiene que ser tt!!!!! Y la semana que viene sorpreson!!!,186808784516165632,P
"Noticias del Estado Penal: Se evitará penar o someter a escarnio público a quien regularice su dinero negro de armas, drogas o prostitución",186824011248963586,N
Todos RT #Quitateeltop !!!! Vamos a por el tt amigossssss! Os aseguro que os gustara!,186828529441312768,P
Estrenando el Lunes Santo http://t.co/7bDpMVTz,186839265974566912,P
"“@elpais Euskadi se niega a aplicar la amnistía fiscal de Rajoy. http://t.co/Lnyh8AeC  ""Aquí no se blanquea dinero"", alega Bizkaia”",186871108346183680,NEU
Merkel da su visto bueno al ajuste de Rajoy. La batalla de la confianza comienza en Berlín. http://t.co/aHqLzQsU,186876708794802177,P
"Cada vez queda menos para terminar el disco pero cada vez hay mas trabajo, hay que ser muy cuidadoso con todos ... http://t.co/LxHtCYU7",186990150960689152,P
Noticia dulce: Teletorrija (Madrid) se ha convertido esta Semana Santa en el  primer servicio completamente gratuito a domicilio de torrijas,187076658245804033,P
Los Presupuestos llegan al #Congreso en un pen drive y en código Bidi. Los más austeros y modernos.,187091986170392577,P
Bastión  http://t.co/QmJnSSA7,187133475973906432,NONE
En @TelediarioInter 20:30 entrevistaremos al alcalde de Algeciras para defender a nuestros pescadores. @TelediarioInter 20:30,187237658710380544,P
"RT: Genial: “@pmartinezarroyo: Yo preferiría Michael Jordan, para no arriesgar...!! ""@AS_Inako: Que entre @pmartinezarroyo por favor""”",187263498668097536,P
En la radio están poniendo a Glenn Medeiros o es que he hecho flashback...? #EncimaMeLaSe #AdolescenciaDificil,187522933814607872,P
"Hoy he firmado con el Presidente de La Caixa y de la Fundación La Caixa, Isidro Fainé un acuerdo que recoge la (cont) http://t.co/4KxMRbw7",187568307770101760,P
"Ver un año de EM en Orbyt a 60€ da ganas de gritar: ""Nooo, un coche de regalo no!"" “@diezjoseantonio: expliquese Sr. Don Tacañon”",187568778018689024,NEU
Creo que estoy viendo todos los días a @JGonzaloLeon ;-)) esta en todos lados,187581533140430849,P
Cospedal procesiona como la que más. Os lo enseñamos en el @TelediarioInter 20:30,187589812662976512,P
Artículo publicado en @abc_es en homenaje a Antonio Mingote http://t.co/52YLmGO0,187648210360209408,P
Impactante ese paso de palio de La Caridad.Es la #ssanta12 de  #sevillahoy.Lo estoy viendo en @giraldatv y lo puedes ver en nuestra web,187686559099785218,P
La enmiendaPSOE a Reforma Laboral se basa en su programa electoral. Que los ciudadanos rechazaron 20N http://t.co/QpIQ9WOM,187824914173145088,N
Hoy todo son malas noticias en la euro zona.“@businessinsider http://t.co/SgX1oA7O”,187855666407424000,N
"Una de Chesterton: es bueno que los tontos triunfen porque así, si uno no triunfa, puede estar seguro de que no es porque sea tonto.",187857502132637696,P
Esperanza de Sevilla #ssanta12 http://t.co/vspmYj4s,187867163460251649,NONE
Esperanza Macarena #ssanta12 http://t.co/KU02JD5O,187869274302451712,NONE
Esto sí que es pasarse de frenada. Clemente y su 'derecho de insultar en público' http://t.co/aD9SCPLs vía @elmundoes,187945912188936192,N
"Intereconomia,probablemente el mejor grupo de comunicación del mundo.Sabemos qué somos,qué vamos a hacer y cómo,y q todo eso merece la pena!",187965291236556802,P
"Wow! Cómo se la ha jugado mi hermandad, la Vera Cruz, saliendo hoy. Lo ha dado todo y solo ha podido recorrer una calle.",188006329867177986,P
"Gracias :-) RT @daviderguido @SoyPecas #muyfan ... Las visitas sorpresa de Cristina Cifuentes,  http://t.co/pzFJzQNJ en @interviu_”",188204922876071937,P
"#HolaDictadura Es democrático quemar contenedores, insultar a la Policia y quebrar el derecho al trabajo? #nosabeisloqueesdemocracia",188222809875554304,N
"Sádico :)) “@Jumble2000: yo fui de los que me aproveché de la promoción de antes de fin de año, y ahora de ésta. Hurgando en la herida.”",188269476934991874,N
"Es simplemente que los hijos y nietos de "" esos huesos"" que un día fueron personas ,sepan que  ya pueden descansar en paz.",188283610414063617,P
Que inventen ellos! La ciencia española se desmorona: un 25% menos en I+D http://t.co/waAyy32g,188340793541529600,N
Hoy vuelve a salir la Esperanza en Sevilla  #ssanta12 http://t.co/Q9FchaMp,188562971914551297,P
Buenas chicos!! Esta noche en sala kairo en antequera con mi primer tema #Quitateeltop dale duro!!!!,188591483270598657,P
"Pues díselo a la RAE, a ver si lo cambian RT @MikelTaboada  se escribe Qatar, con Q",188653954970820608,N
"Marine Le Pen, de acuerdo cn la sacudida contra España d Sarkozy...enfin...",188706138089467904,N
"Entre las declaraciones de Sarkozy y Le Pen sobre España y las de mañana de Lagarde sobre Grecia, me temo la peor reacción de los mercados.",188714920576155648,N
Muy bien la gente de antequera pero malisimos los responsables de la sala kairo nos han dejado tirados sin billetes en el hotel.,188957041467990016,NEU
Pensamientos http://t.co/H78w2Z66,189010083978543105,NONE
Un indeseable con mi nombre y un número (@julia_otero1) envía mensajes suplantando mi identidad. Ojo! @policia,189072162395664384,N
@PabloAIglesias un abrazo fuerte. Te lo doy pronto en persona.,189082193941893120,P
Sanidad para legos (5). Con el PSOE hemos tenido cuatro ministros de sanidad en siete años.,189262459364851712,N
"Totalmente de acuerdo contigo, @amatud : ""A Rajoy le preocupa más el Financial Times que los medios españoles"" http://t.co/JAMeJolp",189288232796700672,N
"Rbcb: ""el pp gobierna como hizo oposición, anteponiendo sus intereses a los de Espana""",189326260332269569,N
"El juez Pedraz pide entre 4 y 10 años de cárcel para los que atacaron a Yolanda Barcina lanzándole tartas. Me parece bien, ¿A vosotros?",189327439212720128,P
"Hola necesito algún economista de Nomura, x favor.",189330281252139008,NONE
Rajoy enmienda sus propios presupuestos y anuncia un nuevo recorte de 10.000 millones más en sanidad y educación http://t.co/fGneyDq0,189384272996610049,N
El número de trabajadores autónomos crece en marzo por segundo mes consecutivo  http://t.co/rqeMyIOI,189394027198689280,P
"Los 10.000 millones de recortes en sanidad y educación sin competencias para ellos, solo demuestra acojono gubernamental. Así, leche segura.",189413805397250049,N
"Este premio reconoce que Valencia es una ciudad pensada para la integración de todos, y en esa línea seguimos... http://t.co/8Jiu1pjW",189461240664436737,P
Argentina estaria cerca de mi aunque estuviera en otro planeta. RT @CecVill: @AlejandroSanz @adasaro YO QUIERO UN ... http://t.co/J7XwvA4F,189534248686989314,P
PP y CATALUÑASánchez-Camacho asume el discurso nacionalista y también reclama un pacto fiscal para la Generalidad http://t.co/5vjWV2rg,189614120235040768,P
@carlos__alsina la oferta se mantiene para cualquier día y en 140 caracteres no es fácil pero intento en el siguiente.,189747122378244096,P
"@sanchez_sonia @sgueina @ikaitor @PardoDeVera @santiagocervera @mjguemes Asegurádla, pobre criatura!!!!",189769741110484992,N
Escuchan lo que quieren RT @almudenanegro: El FMI sugiere que España apruebe 1 programa de quitas en la deuda familiar http://t.co/qcmv62XF,189828787582664704,N
